Date,Open,Low,High,Close,Volume,Amount
2016-08-10 14:38,1.120,1.120,1.120,1.120,0,0.00
2016-08-10 14:39,1.120,1.120,1.120,1.120,0,0.00
2016-08-10 14:40,1.120,1.120,1.120,1.120,0,0.00
2016-08-10 14:41,1.120,1.120,1.120,1.120,0,0.00
2016-08-10 14:42,1.120,1.120,1.120,1.120,0,0.00
2016-08-10 14:43,1.120,1.120,1.120,1.120,0,0.00
2016-08-10 14:44,1.120,1.120,1.120,1.120,0,0.00
2016-08-10 14:45,1.120,1.120,1.120,1.120,0,0.00
2016-08-10 14:46,1.120,1.120,1.120,1.120,0,0.00
2016-08-10 14:47,1.120,1.120,1.120,1.120,0,0.00
2016-08-10 14:48,1.110,1.110,1.110,1.110,299,33299.98
2016-08-10 14:49,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 14:50,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 14:51,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 14:52,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 14:53,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 14:54,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 14:55,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 14:56,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 14:57,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 14:58,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 14:59,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:00,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:01,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:02,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:03,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:04,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:05,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:06,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:07,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:08,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:09,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:10,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:11,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:12,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:13,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:14,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:15,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:16,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:17,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:18,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:19,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:20,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:21,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:22,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:23,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:24,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:25,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:26,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:27,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:28,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:29,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:30,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:31,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:32,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:33,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:34,1.110,1.110,1.110,1.110,0,0.00
2016-08-10 15:35,1.100,1.100,1.100,1.100,9,1100.00
2016-08-10 15:36,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:37,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:38,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:39,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:40,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:41,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:42,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:43,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:44,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:45,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:46,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:47,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:48,1.100,1.100,1.100,1.100,199,22000.00
2016-08-10 15:49,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:50,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:51,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:52,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:53,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:54,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:55,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:56,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:57,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:58,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 15:59,1.100,1.100,1.100,1.100,0,0.00
2016-08-10 16:00,1.100,1.100,1.100,1.100,229,25300.00
2016-08-11 09:31,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:32,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:33,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:34,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:35,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:36,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:37,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:38,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:39,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:40,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:41,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:42,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:43,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:44,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:45,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:46,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:47,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:48,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:49,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:50,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:51,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:52,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:53,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:54,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:55,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:56,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:57,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:58,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 09:59,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:00,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:01,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:02,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:03,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:04,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:05,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:06,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:07,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:08,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:09,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:10,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:11,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:12,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:13,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:14,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:15,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:16,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:17,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:18,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:19,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:20,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:21,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:22,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:23,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:24,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:25,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:26,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:27,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:28,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:29,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:30,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:31,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:32,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:33,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:34,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:35,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:36,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 10:37,1.110,1.110,1.110,1.110,499,55500.00
2016-08-11 10:38,1.090,1.090,1.090,1.090,229,25070.00
2016-08-11 10:39,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:40,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:41,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:42,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:43,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:44,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:45,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:46,1.090,1.090,1.090,1.090,599,65400.00
2016-08-11 10:47,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:48,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:49,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:50,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:51,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:52,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:53,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:54,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:55,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:56,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:57,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:58,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 10:59,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:00,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:01,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:02,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:03,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:04,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:05,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:06,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:07,1.090,1.090,1.090,1.090,299,32700.02
2016-08-11 11:08,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:09,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:10,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:11,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:12,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:13,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:14,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:15,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 11:16,1.100,1.100,1.100,1.100,559,61600.00
2016-08-11 11:17,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 11:18,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 11:19,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 11:20,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 11:21,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 11:22,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 11:23,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 11:24,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 11:25,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 11:26,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 11:27,1.110,1.110,1.110,1.110,939,104340.02
2016-08-11 11:28,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:29,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:30,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:31,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:32,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:33,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:34,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:35,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:36,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:37,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:38,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:39,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:40,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:41,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:42,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:43,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:44,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:45,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:46,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:47,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:48,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:49,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:50,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:51,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:52,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:53,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:54,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:55,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:56,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:57,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:58,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 11:59,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 12:00,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 13:01,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 13:02,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 13:03,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 13:04,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 13:05,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 13:06,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 13:07,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 13:08,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 13:09,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 13:10,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 13:11,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 13:12,1.110,1.110,1.110,1.110,0,0.00
2016-08-11 13:13,1.100,1.100,1.100,1.100,1949,214499.97
2016-08-11 13:14,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 13:15,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 13:16,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 13:17,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 13:18,1.090,1.090,1.090,1.090,369,40330.00
2016-08-11 13:19,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 13:20,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 13:21,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 13:22,1.080,1.080,1.080,1.080,699,75600.06
2016-08-11 13:23,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:24,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:25,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:26,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:27,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:28,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:29,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:30,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:31,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:32,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:33,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:34,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:35,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:36,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:37,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:38,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:39,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:40,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:41,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:42,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:43,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:44,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:45,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:46,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:47,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:48,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:49,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:50,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:51,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:52,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:53,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:54,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:55,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:56,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:57,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:58,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 13:59,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:00,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:01,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:02,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:03,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:04,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:05,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:06,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:07,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:08,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:09,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:10,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:11,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:12,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:13,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:14,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:15,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:16,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:17,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:18,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:19,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:20,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:21,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:22,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:23,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:24,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:25,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:26,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:27,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:28,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:29,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:30,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:31,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:32,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:33,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:34,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:35,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:36,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:37,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:38,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:39,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:40,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:41,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:42,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:43,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:44,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:45,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:46,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:47,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:48,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:49,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:50,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:51,1.080,1.080,1.080,1.080,0,0.00
2016-08-11 14:52,1.090,1.090,1.090,1.090,399,43600.00
2016-08-11 14:53,1.090,1.090,1.090,1.090,19,2180.00
2016-08-11 14:54,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 14:55,1.090,1.090,1.090,1.090,9,1090.00
2016-08-11 14:56,1.090,1.090,1.090,1.090,19,2180.00
2016-08-11 14:57,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 14:58,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 14:59,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:00,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:01,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:02,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:03,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:04,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:05,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:06,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:07,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:08,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:09,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:10,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:11,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:12,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:13,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:14,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:15,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:16,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:17,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:18,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:19,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:20,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:21,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:22,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:23,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:24,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:25,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:26,1.090,1.090,1.090,1.090,1399,152600.00
2016-08-11 15:27,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:28,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:29,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:30,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:31,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:32,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:33,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:34,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:35,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:36,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:37,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:38,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:39,1.090,1.100,1.090,1.100,1549,169110.00
2016-08-11 15:40,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 15:41,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 15:42,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 15:43,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 15:44,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 15:45,1.100,1.100,1.100,1.100,0,0.00
2016-08-11 15:46,1.090,1.090,1.090,1.090,9,1090.00
2016-08-11 15:47,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:48,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:49,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:50,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:51,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:52,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:53,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:54,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:55,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:56,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:57,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:58,1.090,1.090,1.090,1.090,0,0.00
2016-08-11 15:59,1.090,1.090,1.090,1.090,179,19619.94
2016-08-11 16:00,1.090,1.090,1.090,1.090,0,0.00
2016-08-12 09:31,1.090,1.090,1.090,1.090,0,0.00
2016-08-12 09:32,1.090,1.090,1.090,1.090,0,0.00
2016-08-12 09:33,1.090,1.090,1.090,1.090,0,0.00
2016-08-12 09:34,1.090,1.090,1.090,1.090,0,0.00
2016-08-12 09:35,1.090,1.090,1.090,1.090,0,0.00
2016-08-12 09:36,1.090,1.090,1.090,1.090,0,0.00
2016-08-12 09:37,1.090,1.090,1.090,1.090,0,0.00
2016-08-12 09:38,1.090,1.090,1.090,1.090,0,0.00
2016-08-12 09:39,1.090,1.090,1.090,1.090,0,0.00
